1910002,18,A,100,55,90,100,40,100,5,1,0,3,1,1,0,0,6,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,18,B,100,40,100,100,55,90,5,1,3,0,1,1,0,0,3,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,19,A,100,55,100,100,40,90,6,1,0,4,1,1,0,0,6,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,19,B,100,40,90,100,55,100,6,1,4,0,1,1,0,0,2,6,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,20,A,100,45,100,100,40,100,6,1,1,4,1,1,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,20,B,100,40,100,100,45,100,6,1,4,1,1,1,0,0,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,21,A,100,60,100,100,55,100,6,2,2,5,1,1,0,0,4,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,21,B,100,55,100,100,60,100,6,2,5,2,1,1,0,0,1,4,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,22,A,100,60,95,100,55,95,3,2,3,1,1,1,0,0,3,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,22,B,100,55,95,100,60,95,3,2,1,3,1,1,0,0,5,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,23,A,100,60,90,100,55,100,4,2,4,1,1,1,0,0,2,5,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,23,B,100,55,100,100,60,90,4,2,1,4,1,1,0,0,5,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,24,A,100,60,100,100,45,100,4,2,4,3,1,1,0,0,2,3,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,24,B,100,45,100,100,60,100,4,2,3,4,1,1,0,0,3,2,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,25,A,100,50,100,100,45,65,3,2,0,5,1,1,0,0,6,1,0,0,0,0,1,1,0,0,0,0,0,0,0
1910002,25,B,100,45,65,100,50,100,3,2,5,0,1,1,0,0,1,6,0,0,0,0,1,1,0,0,0,0,0,0,0
